sample_id,query,generated_code
105,the hand wearing a bracelet,"
    # Return the hand
    image_patch = ImagePatch(image)
    hand_patches = image_patch.find(""hand"")
    if len(hand_patches) == 0:
        hand_patches = [image_patch]
    elif len(hand_patches) == 1:
        return hand_patches[0]
    hand_patches.sort(key=lambda hand: hand.horizontal_center)
    hand_patch = hand_patches[0]
    # Remember: return the hand
    return hand_patch"
106,woman on skates,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.vertical_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
107,black dress female,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black dress"", ""female""])
    # Remember: return the person
    return person_patch"
108,groom,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
109,the cute blond,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""cute blond""])
    # Remember: return the person
    return person_patch"
110,woman in black shirt,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
111,man in black,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
112,black jacket,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black jacket""])
    # Remember: return the person
    return person_patch"
113,sailor no phone,"
    # Return the sailor
    image_patch = ImagePatch(image)
    sailor_patches = image_patch.find(""sailor"")
    if len(sailor_patches) == 0:
        sailor_patches = [image_patch]
    elif len(sailor_patches) == 1:
        return sailor_patches[0]
    sailor_patches_no_phone = [s for s in sailor_patches if not s.exists(""phone"")]
    if len(sailor_patches_no_phone) == 0:
        sailor_patches_no_phone = sailor_patches
    sailor_patches_no_phone.sort(key=lambda s: s.horizontal_center)
    sailor_patch = sailor_patches_no_phone[0]
    # Remember: return the sailor
    return sailor_patch"
114,red almost cut off pic,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red almost cut off""])
    # Remember: return the person
    return person_patch"
115,man closest to us,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
116,ump in black,"
    # Return the ump
    image_patch = ImagePatch(image)
    ump_patches = image_patch.find(""ump"")
    ump_patches.sort(key=lambda ump: ump.compute_depth())
    ump_patch = ump_patches[0]
    # Remember: return the ump
    return ump_patch"
117,man black shirt,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
118,girl gray shirt long hair,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patch = best_image_match(girl_patches, [""gray shirt"", ""long hair""])
    # Remember: return the girl
    return girl_patch"
119,player on ground,"
    # Return the player
    image_patch = ImagePatch(image)
    player_patches = image_patch.find(""player"")
    player_patches.sort(key=lambda player: player.compute_depth())
    player_patch = player_patches[0]
    # Remember: return the player
    return player_patch"
120,the person directly behind the racket,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    racket_patches = image_patch.find(""racket"")
    if len(racket_patches) == 0:
        racket_patches = [image_patch]
    racket_patch = racket_patches[0]
    person_patches.sort(key=lambda person: distance(person, racket_patch))
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
121,man standing alone,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
122,skateboarder,"
    # Return the skateboarder
    image_patch = ImagePatch(image)
    skateboarder_patches = image_patch.find(""skateboarder"")
    if len(skateboarder_patches) == 0:
        skateboarder_patches = [image_patch]
    elif len(skateboarder_patches) == 1:
        return skateboarder_patches[0]
    skateboarder_patches.sort(key=lambda skateboarder: skateboarder.vertical_center)
    skateboarder_patch = skateboarder_patches[0]
    # Remember: return the skateboarder
    return skateboarder_patch"
123,the white car,"
    # Return the car
    image_patch = ImagePatch(image)
    car_patches = image_patch.find(""car"")
    car_patches.sort(key=lambda car: car.compute_depth())
    car_patch = car_patches[-1]
    # Remember: return the car
    return car_patch"
124,the girl jumping for ball,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
125,board on its side facing us,"
    # Return the board
    image_patch = ImagePatch(image)
    board_patches = image_patch.find(""board"")
    if len(board_patches) == 0:
        board_patches = [image_patch]
    elif len(board_patches) == 1:
        return board_patches[0]
    board_patches.sort(key=lambda board: board.horizontal_center)
    board_patch = board_patches[0]
    # Remember: return the board
    return board_patch"
126,black pants,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black pants""])
    # Remember: return the person
    return person_patch"
127,in black,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""in black""])
    # Remember: return the person
    return person_patch"
128,man green shirt,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patch = best_image_match(man_patches, [""green shirt""])
    # Remember: return the man
    return man_patch"
129,cheez its,"
    # Return the cheez its
    image_patch = ImagePatch(image)
    cheez_its_patches = image_patch.find(""cheez its"")
    if len(cheez_its_patches) == 0:
        cheez_its_patches = [image_patch]
    cheez_its_patch = cheez_its_patches[0]
    # Remember: return the cheez its
    return cheez_its_patch"
130,lady holding glass,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[0]
    # Remember: return the lady
    return lady_patch"
131,shortest person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.height)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
132,person in blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue""])
    # Remember: return the person
    return person_patch"
133,the man standing,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
134,horse closest to you,"
    # Return the horse
    image_patch = ImagePatch(image)
    horse_patches = image_patch.find(""horse"")
    if len(horse_patches) == 0:
        horse_patches = [image_patch]
    horse_patches.sort(key=lambda horse: distance(horse, image_patch))
    horse_patch = horse_patches[0]
    # Remember: return the horse
    return horse_patch"
135,woman bent over,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.vertical_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
136,female chef,"
    # Return the chef
    image_patch = ImagePatch(image)
    chef_patches = image_patch.find(""chef"")
    if len(chef_patches) == 0:
        chef_patches = [image_patch]
    elif len(chef_patches) == 1:
        return chef_patches[0]
    chef_patches.sort(key=lambda chef: distance(chef, image_patch))
    chef_patch = chef_patches[0]
    # Remember: return the chef
    return chef_patch"
137,boy with the glasses,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    boy_patches.sort(key=lambda boy: distance(boy, image_patch))
    boy_patch = boy_patches[0]
    # Remember: return the boy
    return boy_patch"
